Multi-channel current sampling measurement data file. Number of NWFETs measured:  5

Channel settings:
SMU1 (Id sampling channel): 	Voltage: 0.250V
SMU2 (Is sampling channel): 	Voltage: 0.000V
SMU3 (Vd biasing channel): 	Voltage: 0.250V
SMU4 (gate channel): 	Voltage: 1.150V

Measurement comments:



Time (s) [NW12]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW13]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW14]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW15]	SMU1	SMU2	SMU3	SMU4	Time (s) [NW22]	SMU1	SMU2	SMU3	SMU4	

12084.726000	7.971250E-8	-7.850500E-8	0.000000	1.910700E-9	12086.574000	9.282500E-8	-9.306250E-8	5.000000E-13	1.951710E-9	12088.453000	1.032400E-7	-1.021865E-7	0.000000	1.947955E-9	12090.336000	1.037695E-7	-1.036615E-7	-2.500000E-12	1.958090E-9	12092.219000	1.116490E-7	-1.107295E-7	0.000000	1.962500E-9
12094.146000	8.094450E-8	-8.091100E-8	-1.500000E-12	1.995980E-9	12096.020000	9.144750E-8	-9.129600E-8	-5.000000E-13	1.948495E-9	12097.881000	1.026500E-7	-1.019565E-7	0.000000	1.943730E-9	12099.726000	1.033340E-7	-1.028060E-7	0.000000	1.952920E-9	12101.608000	1.116475E-7	-1.112225E-7	-1.000000E-12	1.963250E-9
12103.536000	7.956850E-8	-7.911050E-8	-5.000000E-13	1.990210E-9	12105.394000	9.323650E-8	-9.293950E-8	-2.000000E-12	1.959410E-9	12107.275000	1.026620E-7	-1.023310E-7	-5.000000E-13	1.960970E-9	12109.138000	1.023695E-7	-1.022085E-7	-2.000000E-12	1.966345E-9	12111.016000	1.101315E-7	-1.090450E-7	-3.000000E-12	1.941350E-9
12112.943000	7.922200E-8	-7.913200E-8	-5.000000E-13	1.998795E-9	12114.801000	9.215000E-8	-9.150850E-8	-1.500000E-12	1.951740E-9	12116.666000	1.032520E-7	-1.023695E-7	-2.000000E-12	1.963355E-9	12118.541000	1.038435E-7	-1.037200E-7	-1.000000E-12	1.949455E-9	12120.407000	1.123620E-7	-1.121000E-7	-5.000000E-13	1.881540E-9
12122.323000	7.980750E-8	-7.938050E-8	5.000000E-13	1.965775E-9	12124.187000	9.398950E-8	-9.330700E-8	-1.000000E-12	1.960010E-9	12126.068000	1.019820E-7	-1.008910E-7	5.000000E-13	1.972080E-9	12127.931000	1.048510E-7	-1.041400E-7	-2.000000E-12	1.910190E-9	12129.817000	1.107915E-7	-1.102555E-7	0.000000	1.905655E-9
12131.709000	8.078650E-8	-8.055550E-8	0.000000	1.966470E-9	12133.558000	9.400700E-8	-9.321600E-8	-5.000000E-13	1.876340E-9	12135.422000	1.028560E-7	-1.018760E-7	0.000000	1.861165E-9	12137.269000	1.045715E-7	-1.035570E-7	-2.000000E-12	1.898510E-9	12139.131000	1.094805E-7	-1.086635E-7	-5.000000E-13	1.935220E-9
12141.044000	8.020450E-8	-7.965450E-8	-5.000000E-13	1.908500E-9	12142.907000	9.286350E-8	-9.338450E-8	-1.000000E-12	1.866430E-9	12144.773000	1.038395E-7	-1.026820E-7	-1.500000E-12	1.911590E-9	12146.636000	1.043215E-7	-1.035415E-7	-1.500000E-12	1.956515E-9	12148.518000	1.100085E-7	-1.091115E-7	0.000000	1.954070E-9
12150.409000	7.933350E-8	-7.834050E-8	0.000000	1.877565E-9	12152.257000	9.220300E-8	-9.186900E-8	-1.000000E-12	1.947550E-9	12154.120000	1.030115E-7	-1.022590E-7	-2.500000E-12	1.887440E-9	12156.007000	1.053120E-7	-1.045680E-7	-1.000000E-12	1.856305E-9	12157.871000	1.099735E-7	-1.092105E-7	-2.500000E-12	1.849425E-9
12159.803000	8.101800E-8	-8.063300E-8	0.000000	1.901865E-9	12161.654000	9.389800E-8	-9.367250E-8	-5.000000E-13	1.847415E-9	12163.516000	1.041755E-7	-1.041120E-7	5.000000E-13	1.855505E-9	12165.378000	1.036555E-7	-1.033380E-7	-2.000000E-12	1.886770E-9	12167.258000	1.108705E-7	-1.101570E-7	-3.000000E-12	1.852430E-9
12169.191000	7.999850E-8	-7.924450E-8	0.000000	1.974955E-9	12171.033000	9.378250E-8	-9.254000E-8	5.000000E-13	1.881535E-9	12172.898000	1.026015E-7	-1.015110E-7	-5.000000E-13	1.870325E-9	12174.760000	1.050985E-7	-1.048965E-7	0.000000	1.854150E-9	12176.607000	1.117685E-7	-1.105875E-7	-5.000000E-13	1.933750E-9
12178.517000	8.122800E-8	-8.063450E-8	-3.000000E-12	1.993785E-9	12180.392000	9.327350E-8	-9.366950E-8	5.000000E-13	1.945380E-9	12182.254000	1.034135E-7	-1.023895E-7	0.000000	1.916635E-9	12184.101000	1.036795E-7	-1.032975E-7	-1.000000E-12	1.951120E-9	12185.960000	1.111235E-7	-1.106315E-7	-1.000000E-12	1.943630E-9
12187.866000	8.024300E-8	-7.903850E-8	-1.500000E-12	1.992840E-9	12189.743000	9.294850E-8	-9.217700E-8	-5.000000E-13	1.951240E-9	12191.624000	1.027100E-7	-1.022715E-7	-1.000000E-12	1.943215E-9	12193.506000	1.039465E-7	-1.029015E-7	-5.000000E-13	1.921600E-9	12195.369000	1.101975E-7	-1.099890E-7	-1.500000E-12	1.931665E-9
12197.295000	7.872950E-8	-7.762500E-8	0.000000	1.956625E-9	12199.174000	9.426550E-8	-9.299800E-8	-1.000000E-12	1.929195E-9	12201.053000	1.042800E-7	-1.036045E-7	5.000000E-13	1.861230E-9	12202.918000	1.041520E-7	-1.037000E-7	-5.000000E-13	1.880040E-9	12204.781000	1.098175E-7	-1.096115E-7	-5.000000E-13	1.878955E-9
12206.690000	7.996100E-8	-7.971050E-8	-5.000000E-13	1.900640E-9	12208.558000	9.462600E-8	-9.417600E-8	-1.500000E-12	1.850140E-9	12210.421000	1.037745E-7	-1.033870E-7	-5.000000E-13	1.847990E-9	12212.308000	1.032820E-7	-1.022170E-7	0.000000	1.894405E-9	12214.152000	1.101895E-7	-1.102240E-7	-5.000000E-13	1.926360E-9
12216.055000	7.913600E-8	-7.870000E-8	-5.000000E-13	1.936685E-9	12217.921000	9.339450E-8	-9.298400E-8	0.000000	1.882175E-9	12219.776000	1.026585E-7	-1.025425E-7	-3.000000E-12	1.869975E-9	12221.656000	1.030795E-7	-1.023850E-7	-5.000000E-13	1.863470E-9	12223.537000	1.099690E-7	-1.091290E-7	0.000000	1.894315E-9
12225.433000	8.034650E-8	-8.010800E-8	-1.500000E-12	1.994575E-9	12227.310000	9.395700E-8	-9.397650E-8	-5.000000E-13	1.939105E-9	12229.175000	1.026815E-7	-1.028405E-7	-1.500000E-12	1.969635E-9	12231.042000	1.035440E-7	-1.029295E-7	-2.000000E-12	1.904025E-9	12232.926000	1.103995E-7	-1.104720E-7	-1.000000E-12	1.992515E-9
12234.832000	8.110250E-8	-8.100400E-8	-1.500000E-12	1.912540E-9	12236.693000	9.643400E-8	-9.477700E-8	0.000000	1.865575E-9	12238.542000	1.021355E-7	-1.018720E-7	-1.500000E-12	1.912005E-9	12240.403000	1.039075E-7	-1.034140E-7	0.000000	1.941705E-9	12242.249000	1.091120E-7	-1.088775E-7	-5.000000E-13	1.943935E-9
12244.158000	8.074200E-8	-8.052200E-8	-1.500000E-12	1.871365E-9	12246.036000	9.349450E-8	-9.347150E-8	-1.000000E-12	1.883440E-9	12247.915000	1.023400E-7	-1.017585E-7	5.000000E-13	1.972095E-9	12249.773000	1.031610E-7	-1.033300E-7	-5.000000E-13	1.956085E-9	12251.634000	1.090940E-7	-1.084785E-7	-5.000000E-13	1.865155E-9
12253.551000	8.098900E-8	-8.062200E-8	-5.000000E-13	1.936005E-9	12255.418000	9.407900E-8	-9.425100E-8	-1.000000E-12	1.902175E-9	12257.286000	1.031740E-7	-1.028845E-7	0.000000	1.870660E-9	12259.132000	1.036960E-7	-1.033970E-7	-2.000000E-12	1.855730E-9	12261.014000	1.098115E-7	-1.099055E-7	-1.500000E-12	1.851520E-9
12262.942000	8.050250E-8	-8.019150E-8	-1.000000E-12	1.964265E-9	12264.809000	9.206150E-8	-9.244500E-8	1.500000E-12	1.973355E-9	12266.672000	1.034170E-7	-1.031915E-7	-5.000000E-13	1.908680E-9	12268.542000	1.037480E-7	-1.030035E-7	0.000000	1.897570E-9	12270.421000	1.102185E-7	-1.101745E-7	1.000000E-12	1.974085E-9
12272.345000	8.006000E-8	-7.920550E-8	-2.000000E-12	1.938955E-9	12274.225000	9.395100E-8	-9.373600E-8	-2.000000E-12	1.979910E-9	12276.100000	1.034445E-7	-1.026300E-7	-2.000000E-12	1.963610E-9	12277.982000	1.043940E-7	-1.042530E-7	-1.000000E-12	1.966475E-9	12279.846000	1.107095E-7	-1.102075E-7	-1.000000E-12	1.994270E-9
12281.762000	8.119100E-8	-8.062850E-8	-1.000000E-12	1.986240E-9	12283.626000	9.300600E-8	-9.229550E-8	0.000000	1.964010E-9	12285.475000	1.038365E-7	-1.028500E-7	5.000000E-13	1.906685E-9	12287.336000	1.048030E-7	-1.044385E-7	-2.000000E-12	1.914075E-9	12289.214000	1.090585E-7	-1.085905E-7	-5.000000E-13	1.938705E-9
12291.128000	7.896700E-8	-7.845200E-8	-1.000000E-12	1.991350E-9	12293.007000	9.534150E-8	-9.441900E-8	-1.500000E-12	1.953800E-9	12294.889000	1.037160E-7	-1.026190E-7	-2.500000E-12	1.966500E-9	12296.769000	1.032790E-7	-1.035380E-7	-1.000000E-12	1.941140E-9	12298.649000	1.100575E-7	-1.093205E-7	-1.500000E-12	1.926125E-9
12300.548000	8.143000E-8	-8.112100E-8	0.000000	1.907920E-9	12302.395000	9.267400E-8	-9.241250E-8	1.000000E-12	1.917070E-9	12304.275000	1.036905E-7	-1.023480E-7	0.000000	1.927205E-9	12306.122000	1.045340E-7	-1.035635E-7	-1.500000E-12	1.879185E-9	12308.006000	1.095320E-7	-1.088425E-7	-2.500000E-12	1.971060E-9
12309.932000	8.157850E-8	-8.090100E-8	-5.000000E-13	1.884490E-9	12311.796000	9.503350E-8	-9.316900E-8	-5.000000E-13	1.864440E-9	12313.658000	1.032115E-7	-1.032610E-7	-2.000000E-12	1.894290E-9	12315.536000	1.035280E-7	-1.033170E-7	-1.500000E-12	1.855300E-9	12317.402000	1.086870E-7	-1.082670E-7	-5.000000E-13	1.953315E-9
12319.314000	8.124150E-8	-8.067550E-8	-5.000000E-13	1.896305E-9	12321.177000	9.388600E-8	-9.398150E-8	0.000000	1.885755E-9	12323.055000	1.039085E-7	-1.029575E-7	5.000000E-13	1.905745E-9	12324.918000	1.032165E-7	-1.026060E-7	-5.000000E-13	1.898510E-9	12326.779000	1.089680E-7	-1.085960E-7	-5.000000E-13	1.862630E-9
12328.712000	8.001800E-8	-7.973300E-8	-5.000000E-13	1.967750E-9	12330.574000	9.236000E-8	-9.267550E-8	0.000000	1.947015E-9	12332.454000	1.045255E-7	-1.030300E-7	-5.000000E-13	1.958180E-9	12334.336000	1.031305E-7	-1.020345E-7	-5.000000E-13	1.931635E-9	12336.197000	1.093430E-7	-1.091705E-7	0.000000	1.913220E-9
12338.088000	8.225600E-8	-8.166200E-8	-1.000000E-12	1.978615E-9	12339.946000	9.349550E-8	-9.321050E-8	-5.000000E-13	1.938960E-9	12341.807000	1.037890E-7	-1.037540E-7	-5.000000E-13	1.976945E-9	12343.671000	1.042655E-7	-1.037545E-7	0.000000	1.882765E-9	12345.523000	1.104975E-7	-1.095840E-7	5.000000E-13	1.857690E-9
12347.433000	8.318400E-8	-8.242150E-8	0.000000	1.959030E-9	12349.279000	9.300900E-8	-9.295250E-8	-5.000000E-13	1.924070E-9	12351.163000	1.044805E-7	-1.035715E-7	0.000000	1.947605E-9	12353.011000	1.038275E-7	-1.027145E-7	-1.500000E-12	1.944195E-9	12354.886000	1.086745E-7	-1.092055E-7	0.000000	1.876280E-9
12356.777000	8.120700E-8	-8.138000E-8	0.000000	1.977825E-9	12358.655000	9.299600E-8	-9.296500E-8	-5.000000E-13	1.971025E-9	12360.521000	1.046725E-7	-1.040750E-7	0.000000	1.894400E-9	12362.374000	1.042245E-7	-1.048685E-7	-3.000000E-12	1.868240E-9	12364.254000	1.087775E-7	-1.089480E-7	-1.000000E-12	1.871060E-9
12366.186000	8.151750E-8	-8.058450E-8	5.000000E-13	1.977990E-9	12368.047000	9.414900E-8	-9.432200E-8	-1.000000E-12	1.970095E-9	12369.926000	1.043395E-7	-1.033350E-7	-5.000000E-13	1.983070E-9	12371.789000	1.036665E-7	-1.040250E-7	-1.000000E-12	1.994670E-9	12373.667000	1.090030E-7	-1.084660E-7	0.000000	1.918945E-9
12375.562000	8.072900E-8	-7.945750E-8	-1.500000E-12	1.886965E-9	12377.444000	9.497700E-8	-9.384550E-8	1.000000E-12	1.877805E-9	12379.306000	1.036485E-7	-1.026530E-7	0.000000	1.894445E-9	12381.151000	1.048125E-7	-1.044290E-7	-3.000000E-12	1.934235E-9	12383.033000	1.080550E-7	-1.079935E-7	-1.000000E-12	1.975665E-9
12384.944000	8.123800E-8	-8.103950E-8	-1.000000E-12	1.921440E-9	12386.807000	9.301300E-8	-9.286550E-8	-5.000000E-13	1.876340E-9	12388.672000	1.041010E-7	-1.038660E-7	-1.000000E-12	1.918855E-9	12390.536000	1.031975E-7	-1.025695E-7	5.000000E-13	1.948665E-9	12392.397000	1.097980E-7	-1.092590E-7	-2.000000E-12	1.956935E-9
12394.324000	8.021600E-8	-8.046850E-8	-1.000000E-12	1.949840E-9	12396.193000	9.350900E-8	-9.330350E-8	0.000000	1.871040E-9	12398.039000	1.002095E-7	-9.971650E-8	-1.000000E-12	1.871445E-9	12399.917000	1.053445E-7	-1.042275E-7	-1.000000E-12	1.871000E-9	12401.779000	1.097630E-7	-1.091025E-7	0.000000	1.852550E-9
12403.672000	8.188900E-8	-8.133600E-8	-2.000000E-12	1.936550E-9	12405.553000	9.425100E-8	-9.346200E-8	-1.000000E-12	1.950200E-9	12407.417000	1.034685E-7	-1.027510E-7	-5.000000E-13	1.975120E-9	12409.278000	1.041615E-7	-1.039200E-7	0.000000	1.955915E-9	12411.157000	1.112530E-7	-1.102745E-7	0.000000	1.952485E-9
12413.054000	8.267550E-8	-8.155000E-8	5.000000E-13	1.934100E-9	12414.916000	9.277350E-8	-9.264100E-8	-2.000000E-12	1.926945E-9	12416.796000	1.036365E-7	-1.031510E-7	-2.000000E-12	1.907095E-9	12418.675000	1.042770E-7	-1.043190E-7	0.000000	1.902965E-9	12420.521000	1.100655E-7	-1.093085E-7	-5.000000E-13	1.939660E-9
12422.439000	8.296800E-8	-8.239800E-8	5.000000E-13	1.941600E-9	12424.301000	9.342250E-8	-9.255150E-8	-1.500000E-12	1.910450E-9	12426.165000	1.042850E-7	-1.040020E-7	-5.000000E-13	1.924030E-9	12428.029000	1.036165E-7	-1.036290E-7	-1.000000E-12	1.931265E-9	12429.895000	1.104485E-7	-1.098095E-7	-1.000000E-12	1.893990E-9
12431.812000	8.295200E-8	-8.206100E-8	0.000000	1.954825E-9	12433.690000	9.359950E-8	-9.347000E-8	-5.000000E-13	1.875425E-9	12435.554000	1.033720E-7	-1.033795E-7	-5.000000E-13	1.873235E-9	12437.418000	1.037435E-7	-1.033620E-7	0.000000	1.861865E-9	12439.267000	1.108155E-7	-1.089335E-7	5.000000E-13	1.908660E-9
12441.177000	8.263050E-8	-8.217100E-8	-5.000000E-13	1.897840E-9	12443.045000	9.323750E-8	-9.253250E-8	-1.000000E-12	1.874150E-9	12444.923000	1.043230E-7	-1.035165E-7	-1.000000E-12	1.922155E-9	12446.786000	1.048965E-7	-1.044875E-7	-1.000000E-12	1.928715E-9	12448.649000	1.107875E-7	-1.097935E-7	5.000000E-13	1.910220E-9
12450.563000	8.234400E-8	-8.220750E-8	-5.000000E-13	1.844980E-9	12452.427000	9.366500E-8	-9.348300E-8	0.000000	1.859905E-9	12454.280000	1.035960E-7	-1.028200E-7	0.000000	1.947060E-9	12456.125000	1.048965E-7	-1.047535E-7	-5.000000E-13	1.933450E-9	12457.983000	1.094815E-7	-1.093605E-7	5.000000E-13	1.940095E-9
12459.901000	8.199150E-8	-8.205400E-8	-1.000000E-12	1.922925E-9	12461.780000	9.351050E-8	-9.292350E-8	0.000000	1.857555E-9	12463.627000	1.033840E-7	-1.026255E-7	-2.000000E-12	1.932245E-9	12465.489000	1.043750E-7	-1.033825E-7	0.000000	1.942670E-9	12467.336000	1.102765E-7	-1.095065E-7	-1.500000E-12	1.896470E-9
12469.252000	8.228600E-8	-8.242700E-8	-3.500000E-12	1.931475E-9	12471.132000	9.220500E-8	-9.229100E-8	0.000000	1.943410E-9	12472.979000	1.037980E-7	-1.040495E-7	-3.000000E-12	1.958160E-9	12474.860000	1.050820E-7	-1.040165E-7	5.000000E-13	1.923325E-9	12476.726000	1.098665E-7	-1.083610E-7	-1.500000E-12	1.886950E-9
12478.658000	8.270050E-8	-8.205600E-8	0.000000	1.889350E-9	12480.507000	9.424950E-8	-9.329100E-8	-5.000000E-13	1.938900E-9	12482.371000	1.051510E-7	-1.050135E-7	-2.000000E-12	1.990185E-9	12484.250000	1.037815E-7	-1.043195E-7	-5.000000E-13	1.961505E-9	12486.131000	1.112015E-7	-1.108460E-7	-5.000000E-13	1.935005E-9
12488.044000	8.304050E-8	-8.206150E-8	-1.000000E-12	1.892835E-9	12489.908000	9.333900E-8	-9.309700E-8	-5.000000E-13	1.882375E-9	12491.773000	1.041840E-7	-1.037915E-7	0.000000	1.861045E-9	12493.619000	1.035630E-7	-1.029390E-7	-5.000000E-13	1.938555E-9	12495.480000	1.125500E-7	-1.109440E-7	-5.000000E-13	1.920355E-9
12497.388000	8.209750E-8	-8.230400E-8	-5.000000E-13	1.987065E-9	12499.250000	9.448800E-8	-9.409200E-8	-5.000000E-13	1.964180E-9	12501.109000	1.045985E-7	-1.042835E-7	-1.000000E-12	1.957860E-9	12502.986000	1.036010E-7	-1.044385E-7	-1.500000E-12	1.964470E-9	12504.869000	1.119515E-7	-1.116995E-7	-2.500000E-12	1.934160E-9
12506.797000	8.399550E-8	-8.346950E-8	0.000000	1.909095E-9	12508.646000	9.365000E-8	-9.315200E-8	-1.000000E-12	1.880555E-9	12510.527000	1.038430E-7	-1.038160E-7	-2.000000E-12	1.876535E-9	12512.407000	1.038825E-7	-1.038170E-7	-5.000000E-13	1.856945E-9	12514.269000	1.113680E-7	-1.108835E-7	-3.500000E-12	1.884090E-9
12516.192000	8.107650E-8	-8.133650E-8	0.000000	1.908105E-9	12518.037000	9.528550E-8	-9.478450E-8	-5.000000E-13	1.886795E-9	12519.900000	1.038450E-7	-1.031185E-7	-1.000000E-12	1.943215E-9	12521.762000	1.046750E-7	-1.039080E-7	-1.000000E-12	1.927590E-9	12523.624000	1.117490E-7	-1.117100E-7	-2.000000E-12	1.938580E-9
12525.549000	8.186950E-8	-8.130850E-8	-2.000000E-12	2.002270E-9	12527.430000	9.393300E-8	-9.298100E-8	-5.000000E-13	1.983985E-9	12529.294000	1.042625E-7	-1.044400E-7	-2.500000E-12	1.965270E-9	12531.171000	1.047110E-7	-1.043720E-7	-5.000000E-13	1.982735E-9	12533.036000	1.119270E-7	-1.114970E-7	-1.500000E-12	1.954200E-9
12534.944000	8.071450E-8	-7.996000E-8	-1.500000E-12	1.892205E-9	12536.809000	9.497100E-8	-9.406300E-8	-2.000000E-12	1.901280E-9	12538.689000	1.033150E-7	-1.032480E-7	-1.500000E-12	1.924350E-9	12540.568000	1.040865E-7	-1.039040E-7	-2.000000E-12	1.894770E-9	12542.450000	1.120140E-7	-1.114250E-7	-1.000000E-12	1.864235E-9
12544.358000	8.230450E-8	-8.207550E-8	-3.000000E-12	1.983285E-9	12546.241000	9.465700E-8	-9.429300E-8	-1.000000E-12	1.984775E-9	12548.104000	1.041935E-7	-1.039195E-7	-1.500000E-12	1.924930E-9	12549.973000	1.030950E-7	-1.027340E-7	-2.000000E-12	1.913395E-9	12551.851000	1.108950E-7	-1.105345E-7	-1.000000E-12	1.915835E-9
12553.777000	8.283500E-8	-8.252450E-8	-4.000000E-12	1.909655E-9	12555.656000	9.308200E-8	-9.212700E-8	-1.000000E-12	1.901005E-9	12557.521000	1.049020E-7	-1.036535E-7	0.000000	1.873355E-9	12559.370000	1.041185E-7	-1.034800E-7	-3.000000E-12	1.961380E-9	12561.252000	1.110860E-7	-1.101405E-7	-3.500000E-12	1.944670E-9
12563.184000	8.314950E-8	-8.262450E-8	-2.000000E-12	1.917770E-9	12565.063000	9.402400E-8	-9.341600E-8	-1.500000E-12	1.909305E-9	12566.926000	1.048380E-7	-1.043395E-7	-1.500000E-12	1.928640E-9	12568.804000	1.026755E-7	-1.025110E-7	-3.000000E-12	2.006200E-9	12570.677000	1.107330E-7	-1.097100E-7	0.000000	2.003645E-9
12572.601000	8.221900E-8	-8.184250E-8	-1.500000E-12	2.010920E-9	12574.481000	9.452800E-8	-9.341100E-8	-1.000000E-12	1.988555E-9	12576.346000	1.033125E-7	-1.029750E-7	0.000000	2.013095E-9	12578.190000	1.036565E-7	-1.029935E-7	-1.500000E-12	2.034320E-9	12580.050000	1.105690E-7	-1.099870E-7	-1.000000E-12	1.902720E-9
12581.974000	8.390200E-8	-8.325000E-8	0.000000	2.027975E-9	12583.814000	9.344550E-8	-9.356850E-8	-1.500000E-12	1.986325E-9	12585.691000	1.043750E-7	-1.036420E-7	0.000000	1.970150E-9	12587.538000	1.031215E-7	-1.024540E-7	-1.000000E-12	1.890095E-9	12589.419000	1.105190E-7	-1.103315E-7	-1.500000E-12	2.009845E-9
12591.321000	8.235200E-8	-8.140800E-8	-1.000000E-12	1.972690E-9	12593.201000	9.389600E-8	-9.193800E-8	-5.000000E-13	2.002275E-9	12595.060000	1.037645E-7	-1.034970E-7	-1.500000E-12	1.972630E-9	12596.924000	1.037170E-7	-1.027810E-7	-1.500000E-12	1.953160E-9	12598.810000	1.104570E-7	-1.098915E-7	-1.000000E-12	2.003885E-9
12600.708000	8.129400E-8	-8.060750E-8	0.000000	1.983550E-9	12602.554000	9.501700E-8	-9.497000E-8	-1.000000E-12	1.988940E-9	12604.413000	1.044200E-7	-1.040390E-7	0.000000	1.928860E-9	12606.264000	1.036160E-7	-1.041120E-7	-2.000000E-12	1.855960E-9	12608.147000	1.098150E-7	-1.094540E-7	0.000000	1.912380E-9
12610.039000	8.230850E-8	-8.198100E-8	0.000000	2.023995E-9	12611.883000	9.506600E-8	-9.345050E-8	-1.500000E-12	1.891400E-9	12613.747000	1.039795E-7	-1.029730E-7	-5.000000E-13	1.854510E-9	12615.613000	1.039400E-7	-1.034830E-7	0.000000	1.952160E-9	12617.459000	1.111490E-7	-1.103270E-7	-1.500000E-12	1.954585E-9
12619.389000	8.189400E-8	-8.209450E-8	0.000000	1.868995E-9	12621.234000	9.393050E-8	-9.292500E-8	0.000000	1.877335E-9	12623.081000	1.043270E-7	-1.044425E-7	-1.500000E-12	1.958170E-9	12624.946000	1.038040E-7	-1.038555E-7	-2.000000E-12	1.913670E-9	12626.831000	1.113185E-7	-1.109930E-7	5.000000E-13	1.976270E-9
12628.743000	8.124350E-8	-8.115950E-8	-1.000000E-12	1.929960E-9	12630.622000	9.476300E-8	-9.361550E-8	-1.000000E-12	1.924250E-9	12632.504000	1.046185E-7	-1.041915E-7	-2.000000E-12	1.906260E-9	12634.385000	1.052825E-7	-1.049290E-7	-1.000000E-12	1.841580E-9	12636.246000	1.120825E-7	-1.115325E-7	-5.000000E-13	1.876915E-9
12638.158000	8.327650E-8	-8.233950E-8	0.000000	2.006870E-9	12640.005000	9.510850E-8	-9.383450E-8	-1.000000E-12	1.912950E-9	12641.873000	1.036095E-7	-1.037560E-7	-1.500000E-12	1.906340E-9	12643.735000	1.051390E-7	-1.055515E-7	0.000000	1.917265E-9	12645.581000	1.100865E-7	-1.094190E-7	-2.500000E-12	1.864035E-9
12647.511000	8.311000E-8	-8.271550E-8	5.000000E-13	1.995725E-9	12649.377000	9.532700E-8	-9.400450E-8	-1.000000E-12	2.001090E-9	12651.243000	1.047895E-7	-1.038385E-7	-5.000000E-13	1.913020E-9	12653.112000	1.043055E-7	-1.044640E-7	0.000000	1.900670E-9	12654.991000	1.101340E-7	-1.100660E-7	-5.000000E-13	2.007660E-9
12656.898000	8.241800E-8	-8.164600E-8	0.000000	1.941195E-9	12658.744000	9.358950E-8	-9.383800E-8	-2.000000E-12	1.868950E-9	12660.627000	1.049655E-7	-1.043425E-7	-2.000000E-12	1.909510E-9	12662.508000	1.045490E-7	-1.035480E-7	-1.000000E-12	1.871155E-9	12664.387000	1.091325E-7	-1.088280E-7	-2.500000E-12	1.850495E-9
12666.318000	8.320150E-8	-8.303400E-8	-2.000000E-12	1.973300E-9	12668.199000	9.564100E-8	-9.488650E-8	-1.000000E-12	1.948885E-9	12670.064000	1.042260E-7	-1.037045E-7	-2.000000E-12	1.973135E-9	12671.928000	1.053925E-7	-1.049255E-7	-5.000000E-13	1.959570E-9	12673.792000	1.116915E-7	-1.113765E-7	-5.000000E-13	1.974985E-9
12675.699000	8.132750E-8	-8.136600E-8	0.000000	1.892370E-9	12677.580000	9.387850E-8	-9.268550E-8	0.000000	1.981630E-9	12679.425000	1.038185E-7	-1.030895E-7	-5.000000E-13	1.926295E-9	12681.286000	1.041275E-7	-1.044225E-7	-1.000000E-12	1.945420E-9	12683.159000	1.121315E-7	-1.111160E-7	-1.000000E-12	1.930700E-9
12685.074000	8.169850E-8	-8.139300E-8	0.000000	1.952250E-9	12686.920000	9.600900E-8	-9.601850E-8	-5.000000E-13	1.883635E-9	12688.799000	1.053670E-7	-1.040560E-7	-2.500000E-12	1.995145E-9	12690.676000	1.041705E-7	-1.037235E-7	-2.000000E-12	1.975920E-9	12692.555000	1.112045E-7	-1.112285E-7	-5.000000E-13	1.918010E-9
12694.463000	8.266800E-8	-8.203300E-8	0.000000	1.975700E-9	12696.314000	9.506550E-8	-9.477900E-8	-2.000000E-12	1.997055E-9	12698.191000	1.041065E-7	-1.041900E-7	-2.000000E-12	1.965040E-9	12700.072000	1.038585E-7	-1.028495E-7	-5.000000E-13	1.958205E-9	12701.934000	1.115295E-7	-1.111085E-7	0.000000	1.937560E-9
12703.817000	8.294400E-8	-8.288050E-8	0.000000	1.958960E-9	12705.663000	9.549050E-8	-9.402450E-8	-2.500000E-12	1.930290E-9	12707.553000	1.050195E-7	-1.042640E-7	-1.500000E-12	1.917175E-9	12709.415000	1.038890E-7	-1.037575E-7	0.000000	1.905330E-9	12711.259000	1.121430E-7	-1.118550E-7	-5.000000E-13	1.860685E-9
12713.165000	8.288600E-8	-8.268050E-8	-1.000000E-12	1.947970E-9	12715.027000	9.439850E-8	-9.531650E-8	-1.000000E-12	1.920880E-9	12716.890000	1.048650E-7	-1.045550E-7	1.000000E-12	1.892895E-9	12718.753000	1.043280E-7	-1.041110E-7	-5.000000E-13	1.873465E-9	12720.616000	1.126235E-7	-1.126585E-7	-1.500000E-12	1.920310E-9
12722.528000	8.247050E-8	-8.206900E-8	-1.500000E-12	2.002405E-9	12724.401000	9.558050E-8	-9.473000E-8	-1.000000E-12	1.970040E-9	12726.269000	1.053885E-7	-1.039570E-7	-2.000000E-12	1.982290E-9	12728.146000	1.044340E-7	-1.039620E-7	-1.500000E-12	1.951180E-9	12730.011000	1.110680E-7	-1.104955E-7	5.000000E-13	1.894350E-9
12731.928000	8.278450E-8	-8.210200E-8	-1.500000E-12	1.951685E-9	12733.789000	9.534950E-8	-9.540900E-8	-2.500000E-12	1.943440E-9	12735.668000	1.042070E-7	-1.040600E-7	-2.000000E-12	1.898580E-9	12737.533000	1.045120E-7	-1.042910E-7	-5.000000E-13	1.932875E-9	12739.397000	1.111240E-7	-1.105390E-7	-1.000000E-12	1.944700E-9
